"","SECTOR_DESC","SHORT_DESC","COMMODITY_DESC","AGG_LEVEL_DESC","STATE_FIPS_CODE","STATE_ALPHA","STATE_NAME","COUNTY_CODE","COUNTY_NAME","To_acres","fips","crop","Ir_acres","Pct_irr"
"91","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","063","KIT CARSON",5395,"08063","CORN, SILAGE",3550,65.8
"92","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",7319,"06067","CORN, SILAGE",6987,95.46
"93","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","071","SAN BERNARDINO",2335,"06071","CORN, SILAGE",2240,95.93
"94","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",44024,"06077","CORN, SILAGE",43118,97.94
"95","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","075","LOGAN",8289,"08075","CORN, SILAGE",7243,87.38
"96","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","083","SANTA BARBARA",750,"06083","CORN, SILAGE",750,100
"97","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","085","MONTROSE",2107,"08085","CORN, SILAGE",2098,99.57
"98","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","087","MORGAN",26184,"08087","CORN, SILAGE",25758,98.37
"99","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","097","SONOMA",1080,"06097","CORN, SILAGE",1075,99.54
"100","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",48452,"06099","CORN, SILAGE",46536,96.05
"101","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","099","PROWERS",4606,"08099","CORN, SILAGE",4600,99.87
"102","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","103","TEHAMA",521,"06103","CORN, SILAGE",451,86.56
"103","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","101","PUEBLO",1677,"08101","CORN, SILAGE",1377,82.11
"104","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",6,"CA","CALIFORNIA","107","TULARE",96225,"06107","CORN, SILAGE",93243,96.9
"105","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","113","SAN MIGUEL",526,"08113","CORN, SILAGE",526,100
"106","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","121","WASHINGTON",4167,"08121","CORN, SILAGE",1143,27.43
"107","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","123","WELD",65970,"08123","CORN, SILAGE",56383,85.47
"108","CROPS","CORN, SILAGE - ACRES HARVESTED","CORN","COUNTY",8,"CO","COLORADO","125","YUMA",7662,"08125","CORN, SILAGE",4569,59.63
"109","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","001","ADAMS",193026,"08001","WHEAT",2260,1.17
"110","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",32,"NV","NEVADA","001","CHURCHILL",432,"32001","WHEAT",432,100
"111","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","003","COCHISE",880,"04003","WHEAT",880,100
"112","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","003","ALAMOSA",1525,"08003","WHEAT",1525,100
"113","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",49,"UT","UTAH","003","BOX ELDER",59547,"49003","WHEAT",16310,27.39
"114","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",49,"UT","UTAH","005","CACHE",18869,"49005","WHEAT",7316,38.77
"115","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","009","GRAHAM",1492,"04009","WHEAT",1492,100
"116","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","009","BACA",133845,"08009","WHEAT",9273,6.93
"117","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",6,"CA","CALIFORNIA","011","COLUSA",6963,"06011","WHEAT",4211,60.48
"118","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","011","BENT",3547,"08011","WHEAT",2134,60.16
"119","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",35,"NM","NEW MEXICO","009","CURRY",65309,"35009","WHEAT",9147,14.01
"120","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","012","LAPAZ",3805,"04012","WHEAT",3805,100
"121","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","013","BOULDER",1588,"08013","WHEAT",1299,81.8
"122","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","013","MARICOPA",14949,"04013","WHEAT",14949,100
"123","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",35,"NM","NEW MEXICO","013","DONA ANA",1668,"35013","WHEAT",1668,100
"124","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","015","MOHAVE",2256,"04015","WHEAT",2256,100
"125","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",6,"CA","CALIFORNIA","019","FRESNO",38612,"06019","WHEAT",24199,62.67
"126","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","017","CHEYENNE",172664,"08017","WHEAT",6889,3.99
"127","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",32,"NV","NEVADA","019","LYON",463,"32019","WHEAT",463,100
"128","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","019","PIMA",4897,"04019","WHEAT",4897,100
"129","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",6,"CA","CALIFORNIA","021","GLENN",3279,"06021","WHEAT",1072,32.69
"130","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",4,"AZ","ARIZONA","021","PINAL",25993,"04021","WHEAT",25993,100
"131","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",8,"CO","COLORADO","021","CONEJOS",932,"08021","WHEAT",932,100
"132","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",49,"UT","UTAH","023","JUAB",3902,"49023","WHEAT",622,15.94
"133","CROPS","WHEAT - ACRES HARVESTED","WHEAT","COUNTY",6,"CA","CALIFORNIA","025","IMPERIAL",19904,"06025","WHEAT",19798,99.47
